IMname,Category,Energy,Frequency
27,3,579477772.6,8
27,3,344942522.7,9
27,3,285754594.3,10
27,3,199542035.9,11
27,3,180171780.7,12
27,3,166408828.7,13
27,3,103460066.4,14
27,3,94994038.73,15
27,3,72086951.76,16
27,3,62566560.04,17
27,3,54653067.68,18
27,3,42606254.3,19
27,3,40471928.48,20
27,3,31639031.42,21
27,3,27613392.19,22
27,3,22709105.06,23
27,3,22199162.82,24
27,3,19373686.23,25
27,3,18039490.82,26
27,3,16613541.17,27
27,3,15025267.4,28
27,3,13227387.04,29
27,3,11679719.87,30
27,3,10124301.29,31
27,3,9370524.223,32
27,3,8511548.584,33
27,3,7827795.355,34
27,3,7293160.474,35
27,3,6604141.713,36
27,3,5789083.361,37
27,3,5355522.883,38
27,3,5141970.767,39
27,3,4684435.443,40
27,3,4255676.164,41
27,3,3960302.352,42
27,3,3781155.793,43
27,3,3556698.744,44
27,3,3336634.09,45
27,3,3028780.455,46
27,3,2901022.327,47
27,3,2747704.197,48
27,3,2434947.158,49
27,3,2335431.694,50
27,3,2228594.866,51
27,3,2205707.011,52
27,3,2054415.815,53
27,3,1929556.256,54
27,3,1716463.375,55
27,3,1761777.961,56
27,3,1648609.024,57
27,3,1561089.391,58
27,3,1487583.907,59
27,3,1449419.763,60
27,3,1432319.818,61
27,3,1273315.827,62
27,3,1227834.522,63
27,3,1196010.595,64
27,3,1110355.6,65
27,3,1050760.472,66
27,3,948107.854,67
27,3,969109.5463,68
27,3,875491.1433,69
27,3,905339.6856,70
27,3,873007.4055,71
27,3,758283.109,72
27,3,751183.5418,73
27,3,758830.1053,74
27,3,721326.1189,75
27,3,630654.0056,76
27,3,627472.5291,77
27,3,603797.5512,78
27,3,577145.8011,79
27,3,565169.8763,80
27,3,586513.0716,81
27,3,527833.9327,82
27,3,510144.2536,83
27,3,523403.7848,84
27,3,475716.013,85
27,3,461403.1979,86
27,3,476820.3771,87
27,3,460023.91,88
27,3,433475.5081,89
27,3,378092.6949,90
28,3,1.16E+11,1
28,3,20083646971,2
28,3,7963899951,3
28,3,4764506685,4
28,3,2543017146,5
28,3,1228157497,6
28,3,1004643948,7
28,3,617103625,8
28,3,389235930.2,9
28,3,270844902.4,10
28,3,226502235.8,11
28,3,182546929.2,12
28,3,150824532.5,13
28,3,110262066.5,14
28,3,94136764.61,15
28,3,81493305.52,16
28,3,63779826.85,17
28,3,61082536.11,18
28,3,44055311.38,19
28,3,36538932.88,20
28,3,33206192.11,21
28,3,27368077.64,22
28,3,23465167.85,23
28,3,23648962.84,24
28,3,20476622.88,25
28,3,17082541.44,26
28,3,16775760.47,27
28,3,14825888.86,28
28,3,13107031.17,29
28,3,12037529.58,30
28,3,10842735.49,31
28,3,9674410.442,32
28,3,8969470.999,33
28,3,8303885.129,34
28,3,7510966.272,35
28,3,7255586.892,36
28,3,6010316.358,37
28,3,5735594.209,38
28,3,5255871.322,39
28,3,4953548.325,40
28,3,4361504.841,41
28,3,4469840.057,42
28,3,3997900.449,43
28,3,3839201.872,44
28,3,3586716.883,45
28,3,3411598.259,46
28,3,3110864.511,47
28,3,2888700.545,48
28,3,2600550.74,49
28,3,2528825.34,50
28,3,2310537.734,51
28,3,2337378.036,52
28,3,2130638.225,53
28,3,1953788.589,54
28,3,1882666.857,55
28,3,1853232.811,56
28,3,1723002.711,57
28,3,1650985.044,58
28,3,1608720.194,59
28,3,1448096.957,60
28,3,1390541.357,61
28,3,1341799.381,62
28,3,1245913.823,63
28,3,1181744.548,64
28,3,1190588.765,65
28,3,1056588.2,66
28,3,1008855.26,67
28,3,958994.9202,68
28,3,886991.3547,69
28,3,858960.7743,70
28,3,813658.0335,71
28,3,773395.8331,72
28,3,769277.6537,73
28,3,714853.481,74
28,3,695269.1348,75
28,3,664025.2674,76
28,3,615415.5744,77
28,3,610628.5326,78
28,3,601753.953,79
28,3,583639.9854,80
28,3,583487.2686,81
28,3,522051.3036,82
28,3,497124.3722,83
28,3,487425.8476,84
28,3,462901.0496,85
28,3,475704.9485,86
28,3,439179.8463,87
28,3,427069.0088,88
28,3,385552.8168,89
28,3,362608.2438,90
29,3,1.14E+11,1
29,3,18131587893,2
29,3,12167819391,3
29,3,4279911951,4
29,3,2776524977,5
29,3,1188088379,6
29,3,950854488.1,7
29,3,526161560.4,8
29,3,354109424.2,9
29,3,259192990.6,10
29,3,197031959.7,11
29,3,169942936.5,12
29,3,136632989.9,13
29,3,107024633.7,14
29,3,95110184.07,15
29,3,78397426.88,16
29,3,62917354.28,17
29,3,49167809.75,18
29,3,41308603.95,19
29,3,36463505.39,20
29,3,28426275.52,21
29,3,25862805.75,22
29,3,23017143.67,23
29,3,21268227.3,24
29,3,18732318.81,25
29,3,18511874.92,26
29,3,14921839.13,27
29,3,13350718.27,28
29,3,11879229.61,29
29,3,10586295.9,30
29,3,9635106.757,31
29,3,9134805.092,32
29,3,8648911.169,33
29,3,8222372.96,34
29,3,7462897.747,35
29,3,6568754.555,36
29,3,6034068.062,37
29,3,5361818.315,38
29,3,4875308.385,39
29,3,4581923.105,40
29,3,4234977.788,41
29,3,4548591.974,42
29,3,3799120.344,43
29,3,3965402.964,44
29,3,3603551.789,45
29,3,3305811.992,46
29,3,3077876.878,47
29,3,2610987.541,48
29,3,2777427.06,49
29,3,2427471.427,50
29,3,2415612.739,51
29,3,2173504.282,52
29,3,2173699.971,53
29,3,2144220.762,54
29,3,1887945.345,55
29,3,1941450.709,56
29,3,1667031.876,57
29,3,1797411.465,58
29,3,1499523.613,59
29,3,1627108.867,60
29,3,1352734.288,61
29,3,1401449.238,62
29,3,1230568.862,63
29,3,1193987.579,64
29,3,1097690.633,65
29,3,1062126.395,66
29,3,998407.4766,67
29,3,965528.4262,68
29,3,892350.6056,69
29,3,858220.0534,70
29,3,875989.6276,71
29,3,787473.8189,72
29,3,772900.9341,73
29,3,740439.6959,74
29,3,741723.7513,75
29,3,686798.8837,76
29,3,635025.7407,77
29,3,623101.5568,78
29,3,579948.717,79
29,3,578219.7006,80
29,3,539376.4979,81
29,3,529646.6965,82
29,3,523135.5153,83
29,3,480199.345,84
29,3,500271.1207,85
29,3,475453.7441,86
29,3,462629.2942,87
29,3,464912.6543,88
29,3,425384.2354,89
29,3,362767.6874,90
30,3,1.30E+11,1
30,3,17679477749,2
30,3,7286202984,3
30,3,3481997104,4
30,3,2423746112,5
30,3,1307162697,6
30,3,885029587.3,7
30,3,490013935.1,8
30,3,331941495.6,9
30,3,305473329.1,10
30,3,192947539,11
30,3,166654684.1,12
30,3,140233764.3,13
30,3,103377469.5,14
30,3,88983478.28,15
30,3,68974555.18,16
30,3,57798798.01,17
30,3,53304487.17,18
30,3,40745308.01,19
30,3,36412390.8,20
30,3,28864178.86,21
30,3,26568444.71,22
30,3,21230941.74,23
30,3,19776410.33,24
30,3,18373080.28,25
30,3,15375033.48,26
30,3,15961228.2,27
30,3,14069112.71,28
30,3,11628369.57,29
30,3,9777695.596,30
30,3,9811614.602,31
30,3,8780758.163,32
30,3,8528483.436,33
30,3,7125726.971,34
30,3,6548201.326,35
30,3,6192990.762,36
30,3,5590666.233,37
30,3,4726308.478,38
30,3,4648537.189,39
30,3,4358986.675,40
30,3,4062559.736,41
30,3,3877380.602,42
30,3,3213989.974,43
30,3,3216486.448,44
30,3,2971890.072,45
30,3,2760471.736,46
30,3,2561184.571,47
30,3,2422133.104,48
30,3,2288202.968,49
30,3,2157446.533,50
30,3,1985349.351,51
30,3,2105454.48,52
30,3,1833329.711,53
30,3,1755085.46,54
30,3,1686249.394,55
30,3,1688571.06,56
30,3,1498775.204,57
30,3,1451684.046,58
30,3,1388538.113,59
30,3,1318525.315,60
30,3,1225505.042,61
30,3,1178147.856,62
30,3,1079335.367,63
30,3,1072578.591,64
30,3,1022662.178,65
30,3,946035.347,66
30,3,896091.8151,67
30,3,901120.1258,68
30,3,811660.7632,69
30,3,750805.57,70
30,3,734104.5744,71
30,3,699060.9782,72
30,3,681998.6742,73
30,3,659496.0464,74
30,3,624021.4864,75
30,3,586721.0873,76
30,3,577235.6263,77
30,3,553538.1842,78
30,3,517417.5127,79
30,3,539915.3172,80
30,3,517591.3061,81
30,3,485145.276,82
30,3,457391.901,83
30,3,433317.674,84
30,3,435567.2108,85
30,3,396823.7306,86
30,3,406040.3899,87
30,3,390281.7376,88
30,3,386217.4061,89
30,3,331374.1285,90
31,3,1.23E+11,1
31,3,16760610018,2
31,3,9438653228,3
31,3,4054487001,4
31,3,2605934749,5
31,3,1251641966,6
31,3,837236809.3,7
31,3,516907046.2,8
31,3,388839980.6,9
31,3,272877733.3,10
31,3,195548155.4,11
31,3,170695933.3,12
31,3,143176223.2,13
31,3,110861366.6,14
31,3,98015834.71,15
31,3,76642081.81,16
31,3,61471710.86,17
31,3,52179139.93,18
31,3,40576432.68,19
31,3,36576612.3,20
31,3,30764647,21
31,3,25792746.88,22
31,3,21263293.57,23
31,3,20660452.79,24
31,3,19986305.75,25
31,3,18769885.84,26
31,3,15200649.33,27
31,3,12804646.66,28
31,3,11451178.4,29
31,3,10463338.15,30
31,3,9311055.943,31
31,3,8745572.109,32
31,3,8645560.812,33
31,3,7600378.326,34
31,3,6968776.995,35
31,3,6291293.444,36
31,3,5840798.314,37
31,3,5150832.142,38
31,3,4949826.729,39
31,3,4591014.583,40
31,3,4126766.108,41
31,3,3804558.573,42
31,3,3527874.896,43
31,3,3317276.4,44
31,3,3026350.314,45
31,3,3006520.684,46
31,3,2734913.805,47
31,3,2479006.582,48
31,3,2388969.608,49
31,3,2273471.161,50
31,3,2092513.103,51
31,3,1980019.635,52
31,3,1891562.639,53
31,3,1771065.089,54
31,3,1717460.851,55
31,3,1665296.009,56
31,3,1575798.597,57
31,3,1497322.013,58
31,3,1351438.573,59
31,3,1338350.427,60
31,3,1305408.431,61
31,3,1250253.344,62
31,3,1199722.429,63
31,3,1158721.536,64
31,3,1015081.296,65
31,3,983825.5991,66
31,3,888908.7311,67
31,3,900496.8267,68
31,3,841388.8961,69
31,3,803852.5087,70
31,3,772660.8728,71
31,3,722232.0863,72
31,3,723778.6323,73
31,3,636954.2205,74
31,3,628547.0431,75
31,3,637989.1838,76
31,3,582524.3732,77
31,3,556250.6485,78
31,3,551730.6555,79
31,3,519224.3552,80
31,3,497509.2227,81
31,3,477169.2737,82
31,3,478174.9833,83
31,3,445948.667,84
31,3,435734.7875,85
31,3,407129.099,86
31,3,396074.6203,87
31,3,397538.0932,88
31,3,384274.3811,89
31,3,327482.6822,90
32,3,1.15E+11,1
32,3,19443307618,2
32,3,9116310214,3
32,3,4445657236,4
32,3,2858461174,5
32,3,1274510105,6
32,3,1009162733,7
32,3,558814707.5,8
32,3,370210593.2,9
32,3,305621046,10
32,3,228214604.1,11
32,3,189295447.7,12
32,3,152444761.5,13
32,3,111305181.5,14
32,3,95151707.91,15
32,3,80025657.38,16
32,3,66345402.31,17
32,3,54243789.98,18
32,3,45913077.7,19
32,3,37378968.12,20
32,3,32199232.36,21
32,3,28296861.81,22
32,3,22808582.39,23
32,3,23074278.63,24
32,3,21037182.97,25
32,3,17439722.13,26
32,3,16523136.26,27
32,3,15966412.2,28
32,3,13689181.58,29
32,3,10943017.84,30
32,3,10880043.11,31
32,3,9849144.982,32
32,3,8816972.686,33
32,3,7929448.132,34
32,3,7032286.761,35
32,3,6914521.174,36
32,3,6225403.712,37
32,3,5490320.644,38
32,3,5134023.932,39
32,3,5110426.594,40
32,3,4453596.935,41
32,3,4263300.044,42
32,3,3699439.47,43
32,3,3564332.62,44
32,3,3415947.097,45
32,3,3265260.474,46
32,3,2831339.847,47
32,3,2717487.468,48
32,3,2545181.696,49
32,3,2421069.743,50
32,3,2265184.891,51
32,3,2151364.89,52
32,3,2161719.902,53
32,3,1907101.234,54
32,3,1881751.432,55
32,3,1786324.289,56
32,3,1718431.797,57
32,3,1625822.254,58
32,3,1513484.59,59
32,3,1487130.869,60
32,3,1397404.331,61
32,3,1370368.512,62
32,3,1297773.746,63
32,3,1204080.9,64
32,3,1053135.847,65
32,3,1062717.099,66
32,3,964502.9521,67
32,3,963984.123,68
32,3,962342.3361,69
32,3,867713.205,70
32,3,857645.9616,71
32,3,785123.7269,72
32,3,747445.9934,73
32,3,728984.7735,74
32,3,684858.7889,75
32,3,653733.5724,76
32,3,612843.5974,77
32,3,611320.4829,78
32,3,555655.1783,79
32,3,565254.4118,80
32,3,539942.8276,81
32,3,520404.3807,82
32,3,509343.9988,83
32,3,486254.1792,84
32,3,489007.3569,85
32,3,454964.4829,86
32,3,474012.6532,87
32,3,446344.3162,88
32,3,434544.6708,89
32,3,364698.5171,90
33,3,1.11E+11,1
33,3,24152434665,2
33,3,8397446096,3
33,3,4701727307,4
33,3,2348414838,5
33,3,1254934057,6
33,3,931399160.6,7
33,3,659186709.4,8
33,3,359601126,9
33,3,299388653.5,10
33,3,206974555.5,11
33,3,169269854.9,12
33,3,137846295.3,13
33,3,108264691.4,14
33,3,88855539.39,15
33,3,74796117.68,16
33,3,67795705,17
33,3,52388070.13,18
33,3,44544740.83,19
33,3,38423957.27,20
33,3,30601297.56,21
33,3,27694884.35,22
33,3,25372184.21,23
33,3,20273891.08,24
33,3,20129409.43,25
33,3,17887548.21,26
33,3,16071300,27
33,3,14470286.13,28
33,3,12747804.48,29
33,3,11040558.18,30
33,3,10850644.52,31
33,3,9255139.655,32
33,3,8821144.25,33
33,3,7799751.116,34
33,3,7312914.629,35
33,3,6781679.061,36
33,3,5702333.004,37
33,3,5600840.883,38
33,3,5028538.298,39
33,3,4857572.589,40
33,3,4332057.072,41
33,3,4102375.495,42
33,3,3762052.568,43
33,3,3688947.349,44
33,3,3302694.915,45
33,3,3236113.347,46
33,3,2887888.368,47
33,3,2717032.438,48
33,3,2509395.58,49
33,3,2431856.851,50
33,3,2194066.036,51
33,3,2220193.634,52
33,3,2081393.766,53
33,3,1888451.804,54
33,3,1849448.844,55
33,3,1700384.199,56
33,3,1707780.05,57
33,3,1642488.789,58
33,3,1438522.296,59
33,3,1428843.09,60
33,3,1369088.125,61
33,3,1260548.674,62
33,3,1235549.34,63
33,3,1180816.971,64
33,3,1071848.814,65
33,3,1038268.009,66
33,3,953920.6957,67
33,3,918305.1001,68
33,3,909019.4587,69
33,3,852134.5416,70
33,3,756283.6318,71
33,3,767649.8058,72
33,3,712964.9981,73
33,3,715515.4128,74
33,3,672727.1082,75
33,3,635538.0694,76
33,3,609455.8159,77
33,3,590793.4126,78
33,3,555148.0789,79
33,3,553962.218,80
33,3,529347.9941,81
33,3,495113.5619,82
33,3,495385.6653,83
33,3,500168.0663,84
33,3,450553.5184,85
33,3,464836.0181,86
33,3,428418.0553,87
33,3,413197.7567,88
33,3,416057.5613,89
33,3,374747.1645,90
34,3,1.06E+11,1
34,3,23577972661,2
34,3,8743534402,3
34,3,4999655131,4
34,3,2354280794,5
34,3,1374910180,6
34,3,1061602613,7
34,3,596578845.9,8
34,3,438556115.8,9
34,3,322901753.6,10
34,3,264849223.9,11
34,3,181903405,12
34,3,159057380.6,13
34,3,120345566.5,14
34,3,100015034.5,15
34,3,83515024.93,16
34,3,69552103.85,17
34,3,58999061.18,18
34,3,47425530.62,19
34,3,39378426.33,20
34,3,32632813.74,21
34,3,30455162.7,22
34,3,25980060.2,23
34,3,23760717.55,24
34,3,21603109.5,25
34,3,18744257.05,26
34,3,16925877.96,27
34,3,14657067.99,28
34,3,14040575.05,29
34,3,12716501.79,30
34,3,11646111.68,31
34,3,9759857.22,32
34,3,9627259.049,33
34,3,8662726.043,34
34,3,8024849.974,35
34,3,7347890.264,36
34,3,6529401.997,37
34,3,6101171.512,38
34,3,5628043.073,39
34,3,5212579.421,40
34,3,4866899.111,41
34,3,4385410.434,42
34,3,4222399.775,43
34,3,3918053.402,44
34,3,3554500.771,45
34,3,3462300.38,46
34,3,3209582.102,47
34,3,3010209.815,48
34,3,2744841.218,49
34,3,2552711.883,50
34,3,2456543.338,51
34,3,2364175.534,52
34,3,2201351.782,53
34,3,2063255.495,54
34,3,1873509.9,55
34,3,1940681.167,56
34,3,1814052.073,57
34,3,1739251.764,58
34,3,1602227.036,59
34,3,1573431.571,60
34,3,1433796.363,61
34,3,1424631.934,62
34,3,1308242.632,63
34,3,1235333.07,64
34,3,1149868.356,65
34,3,1103664.694,66
34,3,1031760.354,67
34,3,969757.2701,68
34,3,934209.0721,69
34,3,905763.2702,70
34,3,867685.7338,71
34,3,783277.7815,72
34,3,810480.1431,73
34,3,716890.1779,74
34,3,700326.6408,75
34,3,657274.3688,76
34,3,646863.1321,77
34,3,613209.9552,78
34,3,586571.042,79
34,3,598621.6704,80
34,3,544663.724,81
34,3,525075.4848,82
34,3,521976.3323,83
34,3,495141.8727,84
34,3,466097.6576,85
34,3,463671.6186,86
34,3,463967.7701,87
34,3,456580.1096,88
34,3,422177.4272,89
34,3,355006.4575,90
35,3,1.17E+11,1
35,3,18348465888,2
35,3,8805573324,3
35,3,4745852231,4
35,3,2322462517,5
35,3,1405482668,6
35,3,967311653.2,7
35,3,593698247.2,8
35,3,376930252.3,9
35,3,292993812.1,10
35,3,230908747.2,11
35,3,187783339.9,12
35,3,156352325.2,13
35,3,107047585.1,14
35,3,96938251.21,15
35,3,83165222.86,16
35,3,65818124.93,17
35,3,53173481.78,18
35,3,44338272.47,19
35,3,36519001.97,20
35,3,32176159.96,21
35,3,29546610.91,22
35,3,23931775.38,23
35,3,21992019.22,24
35,3,20119944.28,25
35,3,18169183.93,26
35,3,15817967.59,27
35,3,14235323.28,28
35,3,12372504.32,29
35,3,11044480.72,30
35,3,10496345.12,31
35,3,9658518.229,32
35,3,9031231.104,33
35,3,8159701.596,34
35,3,7330773.089,35
35,3,6811921.522,36
35,3,5837322.777,37
35,3,5695036.275,38
35,3,5088735.686,39
35,3,4719661.58,40
35,3,4281713.155,41
35,3,3959162.636,42
35,3,3703885.681,43
35,3,3530165.679,44
35,3,3275528.857,45
35,3,3144947.134,46
35,3,2865267.54,47
35,3,2757393.916,48
35,3,2546852.9,49
35,3,2436922.887,50
35,3,2304488.344,51
35,3,2185395.897,52
35,3,1992351.385,53
35,3,1881470.53,54
35,3,1813990.654,55
35,3,1777075.787,56
35,3,1618031.524,57
35,3,1591196.413,58
35,3,1549385.172,59
35,3,1557720.424,60
35,3,1323723.753,61
35,3,1306504.962,62
35,3,1303882.355,63
35,3,1180651.275,64
35,3,1067543.689,65
35,3,1051955.868,66
35,3,956410.7357,67
35,3,937944.1557,68
35,3,898099.5453,69
35,3,849106.9286,70
35,3,813434.4059,71
35,3,759099.1583,72
35,3,746457.4353,73
35,3,713238.9365,74
35,3,670901.8922,75
35,3,638681.0753,76
35,3,610878.082,77
35,3,583718.4196,78
35,3,574004.6288,79
35,3,540571.2705,80
35,3,542887.0225,81
35,3,509477.5988,82
35,3,498949.66,83
35,3,492253.0949,84
35,3,458072.0453,85
35,3,431240.436,86
35,3,421588.4907,87
35,3,435177.3402,88
35,3,409007.5347,89
35,3,366418.1252,90
36,3,1.30E+11,1
36,3,16156747232,2
36,3,8344389817,3
36,3,3518929923,4
36,3,2718652972,5
36,3,1135412119,6
36,3,789054482.9,7
36,3,556652651.2,8
36,3,321918292.6,9
36,3,269537635.2,10
36,3,192155911.4,11
36,3,175840906.4,12
36,3,137328255.9,13
36,3,102458703.8,14
36,3,87572713.34,15
36,3,74043585.85,16
36,3,59122372.07,17
36,3,51726890.59,18
36,3,39090470.99,19
36,3,36450381.24,20
36,3,29701155.7,21
36,3,23244070.03,22
36,3,20223899.96,23
36,3,18154348.55,24
36,3,17959803.43,25
36,3,16162732.72,26
36,3,15182719.58,27
36,3,13329605.35,28
36,3,11971480.82,29
36,3,10426618.39,30
36,3,9603892.731,31
36,3,8644168.248,32
36,3,8333371.768,33
36,3,7304625.016,34
36,3,6947845.839,35
36,3,6082846.795,36
36,3,5514666.384,37
36,3,4895040.752,38
36,3,4815190.895,39
36,3,4899270.579,40
36,3,4349351.657,41
36,3,3882200.517,42
36,3,3558100.054,43
36,3,3431234.724,44
36,3,3441373.739,45
36,3,3304031.007,46
36,3,2976239.31,47
36,3,2591103.145,48
36,3,2350651.115,49
36,3,2376047.791,50
36,3,2124887.89,51
36,3,2049860.456,52
36,3,1860941.429,53
36,3,1995225.441,54
36,3,1846059.701,55
36,3,1736735.651,56
36,3,1503166.34,57
36,3,1429990.987,58
36,3,1341984.186,59
36,3,1449523.719,60
36,3,1284568.014,61
36,3,1267275.148,62
36,3,1200786.014,63
36,3,1119899.878,64
36,3,1096573.526,65
36,3,1037308.289,66
36,3,925328.8464,67
36,3,880254.6921,68
36,3,831777.2103,69
36,3,831217.1313,70
36,3,770297.4123,71
36,3,743991.8079,72
36,3,693640.4426,73
36,3,651727.3167,74
36,3,619992.3967,75
36,3,593173.5887,76
36,3,614297.5845,77
36,3,565531.1572,78
36,3,531532.8225,79
36,3,529239.0544,80
36,3,519037.7948,81
36,3,504930.1507,82
36,3,450674.1526,83
36,3,453729.1881,84
36,3,454917.3626,85
36,3,416828.2865,86
36,3,403275.8431,87
36,3,431531.4027,88
36,3,426716.1092,89
36,3,363335.8489,90
37,3,99837321071,1
37,3,23239777839,2
37,3,12708676025,3
37,3,5072445384,4
37,3,2576042954,5
37,3,1217377746,6
37,3,1052503757,7
37,3,587067895,8
37,3,353408291.5,9
37,3,276705033.3,10
37,3,229465134.1,11
37,3,205548771.1,12
37,3,158271133.7,13
37,3,120914151.8,14
37,3,100441214,15
37,3,83879486.43,16
37,3,62816991.31,17
37,3,61501096.01,18
37,3,47664639.71,19
37,3,41583179.1,20
37,3,32414021.15,21
37,3,30389549.33,22
37,3,25345098.95,23
37,3,23679955.53,24
37,3,21849193.87,25
37,3,19288166.88,26
37,3,17709756.07,27
37,3,15088839.47,28
37,3,13525377.38,29
37,3,12048778.83,30
37,3,11287595.08,31
37,3,10117126.48,32
37,3,9059739.204,33
37,3,8276565.25,34
37,3,7569960.07,35
37,3,7253552.299,36
37,3,6211966.73,37
37,3,5951544.987,38
37,3,5352836.246,39
37,3,5159007.957,40
37,3,4507276.434,41
37,3,4510685.835,42
37,3,3829259.174,43
37,3,3847109.706,44
37,3,3486623.642,45
37,3,3397965.362,46
37,3,3012464.732,47
37,3,2771322.799,48
37,3,2571121.161,49
37,3,2517529.833,50
37,3,2389064.599,51
37,3,2299314.155,52
37,3,2097061.207,53
37,3,2005452.544,54
37,3,1967008.107,55
37,3,1960596.864,56
37,3,1849132.354,57
37,3,1640459.34,58
37,3,1623414.189,59
37,3,1458218.481,60
37,3,1433119.265,61
37,3,1391618.042,62
37,3,1258738.853,63
37,3,1218820.786,64
37,3,1146619.967,65
37,3,1094748.373,66
37,3,992121.447,67
37,3,971680.6954,68
37,3,929059.6351,69
37,3,897917.1617,70
37,3,856355.7797,71
37,3,769729.3288,72
37,3,768125.9589,73
37,3,697358.4398,74
37,3,689061.46,75
37,3,661005.2841,76
37,3,629371.0845,77
37,3,621354.794,78
37,3,595276.9839,79
37,3,569665.7031,80
37,3,547435.1257,81
37,3,535053.5882,82
37,3,487706.3436,83
37,3,487207.3186,84
37,3,468598.9289,85
37,3,460147.246,86
37,3,443345.5857,87
37,3,441386.6349,88
37,3,452130.5518,89
37,3,370783.0557,90
38,3,1.21E+11,1
38,3,19360664447,2
38,3,8010743175,3
38,3,4000409191,4
38,3,2282420410,5
38,3,1617286010,6
38,3,901848075.4,7
38,3,575451814.5,8
38,3,342749602,9
38,3,298074217.4,10
38,3,214828017.7,11
38,3,174810968.8,12
38,3,143879007.5,13
38,3,103284682.3,14
38,3,88961653.64,15
38,3,79455066.22,16
38,3,68425792.05,17
38,3,52300575.31,18
38,3,46298201.09,19
38,3,40361292.94,20
38,3,31808738.59,21
38,3,29654561.86,22
38,3,23952291.83,23
38,3,22031777.98,24
38,3,20889625.9,25
38,3,18677715.72,26
38,3,16562609.59,27
38,3,15160814.84,28
38,3,13052030.87,29
38,3,11173756.54,30
38,3,10457461.89,31
38,3,9800463.281,32
38,3,8899524.068,33
38,3,8079249.952,34
38,3,7190697.573,35
38,3,6671612.87,36
38,3,5892274.63,37
38,3,5348803.951,38
38,3,5231167.43,39
38,3,5028375.96,40
38,3,4386669.147,41
38,3,4076163.341,42
38,3,3714235.298,43
38,3,3679700.241,44
38,3,3238855.835,45
38,3,3283457.721,46
38,3,2907613.945,47
38,3,2628064.783,48
38,3,2485739.864,49
38,3,2394078.043,50
38,3,2265428.185,51
38,3,2138297.443,52
38,3,1993866.451,53
38,3,1931861.394,54
38,3,1823419.819,55
38,3,1768190.193,56
38,3,1595515.034,57
38,3,1630379.232,58
38,3,1569238.494,59
38,3,1447244.962,60
38,3,1393494.813,61
38,3,1240916.708,62
38,3,1265339.22,63
38,3,1142447.343,64
38,3,1058742.1,65
38,3,1027785.157,66
38,3,961343.1305,67
38,3,947671.9907,68
38,3,865092.2495,69
38,3,886053.5276,70
38,3,796986.9624,71
38,3,762598.7569,72
38,3,712631.206,73
38,3,678629.3659,74
38,3,669667.1131,75
38,3,624504.6958,76
38,3,621305.3107,77
38,3,579671.347,78
38,3,559555.614,79
38,3,547597.9639,80
38,3,560226.7743,81
38,3,491589.5883,82
38,3,484762.2522,83
38,3,458411.1638,84
38,3,440574.6911,85
38,3,433268.3631,86
38,3,421091.4006,87
38,3,407952.6445,88
38,3,389838.9519,89
38,3,342271.2494,90
39,3,1.16E+11,1
39,3,16939907251,2
39,3,10950780211,3
39,3,4302535917,4
39,3,2402783787,5
39,3,1350630175,6
39,3,994303919.6,7
39,3,680696208.4,8
39,3,377696595.7,9
39,3,307439156.1,10
39,3,199636152.4,11
39,3,179175924.5,12
39,3,144464367.4,13
39,3,106667419.8,14
39,3,96915045.33,15
39,3,78771458.07,16
39,3,64633713.85,17
39,3,64980111.15,18
39,3,49287631.52,19
39,3,39961902.5,20
39,3,32461645.83,21
39,3,26308377.19,22
39,3,24563882.6,23
39,3,22873019.86,24
39,3,20648677.89,25
39,3,18070366.79,26
39,3,16134263.5,27
39,3,14568037.29,28
39,3,13347146.82,29
39,3,11914348.18,30
39,3,9724617.528,31
39,3,9667950.717,32
39,3,8765482.305,33
39,3,8052756.449,34
39,3,7108645.32,35
39,3,6284562.982,36
39,3,6085638.252,37
39,3,5788815.925,38
39,3,5369325.144,39
39,3,4755288.997,40
39,3,4348535.079,41
39,3,4169684.17,42
39,3,3820476.333,43
39,3,3498030.555,44
39,3,3195576.205,45
39,3,3157145.196,46
39,3,2924750.796,47
39,3,2721649.936,48
39,3,2639612.897,49
39,3,2426120.76,50
39,3,2338813.392,51
39,3,2185507.883,52
39,3,2172649.201,53
39,3,1939033.653,54
39,3,1824396.675,55
39,3,1816533.986,56
39,3,1776515.916,57
39,3,1684122.368,58
39,3,1520301.877,59
39,3,1496995.09,60
39,3,1360719.989,61
39,3,1294491.505,62
39,3,1257750.377,63
39,3,1209553.327,64
39,3,1080782.927,65
39,3,1071925.264,66
39,3,957668.3432,67
39,3,949125.7135,68
39,3,870847.648,69
39,3,848053.2959,70
39,3,773031.8532,71
39,3,759528.9807,72
39,3,750296.4116,73
39,3,723873.2385,74
39,3,676899.9831,75
39,3,620714.1331,76
39,3,591866.13,77
39,3,583812.8634,78
39,3,574183.0447,79
39,3,528415.2866,80
39,3,520635.7915,81
39,3,513299.3508,82
39,3,462383.9564,83
39,3,467523.0116,84
39,3,446447.8021,85
39,3,444597.3401,86
39,3,430373.9778,87
39,3,418104.227,88
39,3,406935.9777,89
39,3,335545.1008,90
40,3,1.10E+11,1
40,3,20211635968,2
40,3,8380072496,3
40,3,4770693522,4
40,3,2668780611,5
40,3,1444529575,6
40,3,1235544904,7
40,3,620820499.2,8
40,3,425012882.5,9
40,3,325754985.9,10
40,3,240885615.7,11
