Subject,Trial,Category,Image,Valence,Arousal,IMidx
27,9,1,face010.png,2,8,27
27,10,2,flower015.png,8,9,58
27,11,2,flower014.png,8,9,57
27,12,2,flower012.png,9,9,55
27,13,1,face016.png,1,9,39
27,14,2,flower011.png,8,9,54
27,15,1,face002.png,2,7,5
27,16,3,snake009.png,1,9,72
27,17,2,flower002.png,8,9,45
27,18,1,face019.png,2,8,42
27,19,2,flower020.png,7,8,63
27,20,1,face004.png,2,8,10
27,21,3,snake015.png,1,1,78
27,22,2,flower004.png,8,9,47
27,23,1,face013.png,2,8,33
27,27,2,flower003.png,8,9,46
27,28,2,flower005.png,8,9,48
27,29,3,snake013.png,2,8,76
27,30,1,face007.png,2,9,14
27,32,3,snake001.png,2,7,64
27,34,2,flower001.png,8,6,44
27,35,3,snake010.png,1,9,73
27,36,3,snake002.png,1,9,65
27,38,3,snake017.png,1,8,80
27,39,1,face017.png,2,8,40
27,40,2,flower008.png,8,9,51
27,41,3,snake016.png,2,9,79
27,43,2,flower006.png,8,9,49
27,46,2,flower019.png,8,9,62
27,47,1,face005.png,2,9,11
27,49,2,flower007.png,8,9,50
27,53,3,snake019.png,1,9,82
27,54,3,snake008.png,2,9,71
27,55,3,snake014.png,2,9,77
27,56,2,flower010.png,8,9,53
27,57,1,face014.png,2,9,37
27,58,1,face001.png,8,9,3
27,60,2,flower018.png,9,9,61
27,61,1,face012.png,1,9,32
27,62,3,snake004.png,2,9,67
27,63,3,snake020.png,2,9,83
27,65,3,snake006.png,1,8,69
27,66,3,snake011.png,1,8,74
27,67,3,snake012.png,1,8,75
27,68,3,snake005.png,1,8,68
27,72,3,snake003.png,1,8,66
27,73,1,face006.png,1,9,12
27,75,2,flower017.png,8,8,60
27,76,1,face018.png,1,8,41
27,77,3,snake018.png,1,8,81
27,78,1,face020.png,1,9,43
27,79,2,flower009.png,8,8,52
27,80,1,face009.png,1,9,18
27,81,1,face015.png,1,9,38
27,82,2,flower013.png,8,9,56
28,1,1,face020.png,3,9,43
28,2,1,face016.png,2,9,39
28,3,2,flower013.png,7,5,56
28,4,2,flower016.png,8,6,59
28,6,2,flower003.png,6,5,46
28,8,1,face001.png,2,8,3
28,11,3,snake002.png,2,8,65
28,13,1,face013.png,3,8,33
28,14,2,flower019.png,7,6,62
28,15,1,face002.png,3,5,5
28,16,1,face018.png,3,6,41
28,17,3,snake014.png,2,7,77
28,18,3,snake010.png,2,7,73
28,19,1,face004.png,3,7,10
28,20,1,face012.png,3,7,32
28,22,3,snake011.png,2,8,74
28,23,1,face011.png,2,7,29
28,24,1,face007.png,2,8,14
28,25,2,flower020.png,8,8,63
28,26,2,flower005.png,8,8,48
28,27,2,flower004.png,7,7,47
28,28,2,flower011.png,7,7,54
28,29,1,face010.png,3,6,27
28,31,1,face003.png,1,8,9
28,32,2,flower015.png,7,7,58
28,33,3,snake001.png,2,7,64
28,34,2,flower007.png,5,5,50
28,35,3,snake008.png,3,6,71
28,36,2,flower009.png,5,6,52
28,38,3,snake006.png,3,6,69
28,39,3,snake005.png,2,9,68
28,41,2,flower017.png,6,6,60
28,42,2,flower018.png,7,7,61
28,44,3,snake016.png,2,8,79
28,47,2,flower006.png,7,7,49
28,50,3,snake015.png,2,7,78
28,51,3,snake012.png,2,7,75
28,52,1,face017.png,3,7,40
28,53,1,face014.png,3,7,37
28,54,2,flower012.png,7,7,55
28,55,2,flower008.png,6,7,51
28,56,3,snake013.png,2,7,76
28,57,3,snake017.png,2,7,80
28,59,1,face009.png,2,7,18
28,61,2,flower001.png,6,6,44
28,63,2,flower002.png,6,6,45
28,64,1,face019.png,2,8,42
28,65,3,snake007.png,2,7,70
28,66,1,face008.png,3,6,17
28,68,3,snake020.png,2,8,83
28,70,3,snake019.png,2,7,82
28,72,3,snake009.png,2,6,72
28,73,3,snake018.png,2,6,81
28,75,3,snake004.png,2,7,67
28,76,2,flower014.png,6,6,57
28,77,1,face006.png,3,7,12
28,78,3,snake003.png,2,6,66
28,79,1,face005.png,3,5,11
28,82,2,flower010.png,6,7,53
28,83,1,face015.png,2,7,38
