IMname,Category,Energy,Frequency
27,3,97389341830,2
27,3,33204974139,3
27,3,16071722661,4
27,3,8117288496,5
27,3,5623661735,6
27,3,2394677383,7
27,3,1325061022,8
27,3,1085380851,9
27,3,908752092.2,10
27,3,426784366.2,11
27,3,415713911.7,12
27,3,345466620.1,13
27,3,235354430.4,14
27,3,198263140.4,15
27,3,156662811.4,16
27,3,223114871.6,17
27,3,137223781.6,18
27,3,106038498.7,19
27,3,87597970.73,20
27,3,80887880.91,21
27,3,51740435.61,22
27,3,55529253.76,23
27,3,55315300.24,24
27,3,39667331.14,25
27,3,40478657.48,26
27,3,33953716.37,27
27,3,38723720.99,28
27,3,32621038.9,29
27,3,21108613.61,30
27,3,22847338.19,31
27,3,15697967.86,32
27,3,16759115.96,33
27,3,13608507.23,34
27,3,11285094.72,35
27,3,12523041.45,36
27,3,9239711.99,37
27,3,9288512.455,38
27,3,7999553.844,39
27,3,8324859.883,40
27,3,8026269.43,41
27,3,5557732.858,42
27,3,5662914.065,43
27,3,4134631.304,44
27,3,4485797.954,45
27,3,5137630.507,46
27,3,4520175.375,47
27,3,3765935.504,48
27,3,3366960.538,49
27,3,3465247.684,50
27,3,3105273.604,51
27,3,2556642.604,52
27,3,2884277.44,53
27,3,1808430.155,54
27,3,1874742.554,55
27,3,2544058.569,56
27,3,1661392.239,57
27,3,2045227.54,58
27,3,1620130.898,59
27,3,1844127.143,60
27,3,1374007.723,61
27,3,1157721.335,62
27,3,1068401.916,63
27,3,1086102.672,64
27,3,911077.9907,65
27,3,993039.0489,66
27,3,835857.1822,67
27,3,770529.0822,68
27,3,798962.6961,69
27,3,765747.447,70
27,3,714376.2578,71
27,3,626433.2145,72
27,3,572938.5565,73
27,3,655812.6512,74
27,3,556427.8599,75
27,3,454458.6185,76
27,3,471011.2915,77
27,3,516764.4837,78
27,3,373382.2916,79
27,3,402276.8719,80
27,3,460919.9254,81
27,3,353974.3697,82
27,3,333180.7916,83
27,3,431504.8511,84
27,3,313776.3955,85
27,3,343910.667,86
27,3,391820.9362,87
27,3,393493.6276,88
27,3,350410.9852,89
27,3,283396.6648,90
28,3,5.67E+11,1
28,3,69658733955,2
28,3,65619680825,3
28,3,7704932070,4
28,3,4040203008,5
28,3,6526101781,6
28,3,2781249254,7
28,3,1165801279,8
28,3,1108224757,9
28,3,1049453467,10
28,3,450743605,11
28,3,312913637.6,12
28,3,565991003.1,13
28,3,311859391.1,14
28,3,184419436.3,15
28,3,177884355.3,16
28,3,173312328.6,17
28,3,134317236.5,18
28,3,98525197.29,19
28,3,89725843.68,20
28,3,76008478.6,21
28,3,73900263.37,22
28,3,50523591.79,23
28,3,46505960.72,24
28,3,50589858.86,25
28,3,40701170.17,26
28,3,28608903.58,27
28,3,23430960.82,28
28,3,24398688.39,29
28,3,17713883.23,30
28,3,16002933.44,31
28,3,16600528.92,32
28,3,13731357.91,33
28,3,11683350.17,34
28,3,11286655.87,35
28,3,8641380.093,36
28,3,7678054.331,37
28,3,7550785.089,38
28,3,5606196.216,39
28,3,5062114.767,40
28,3,5849601.374,41
28,3,5171186.834,42
28,3,4786809.039,43
28,3,4476839.133,44
28,3,4567803.367,45
28,3,3803969.91,46
28,3,3344693.575,47
28,3,3026677.091,48
28,3,2869962.818,49
28,3,2534247.12,50
28,3,1999565.81,51
28,3,1937057.785,52
28,3,1990991.28,53
28,3,1876569.185,54
28,3,1656679.411,55
28,3,1576787.441,56
28,3,1553669.015,57
28,3,1397801.051,58
28,3,1394591.44,59
28,3,1359694.494,60
28,3,1217418.173,61
28,3,1038159.6,62
28,3,947782.2383,63
28,3,937491.6198,64
28,3,789109.842,65
28,3,802202.4529,66
28,3,693252.612,67
28,3,800634.0662,68
28,3,686749.8249,69
28,3,582764.232,70
28,3,577418.0378,71
28,3,561186.4495,72
28,3,481401.6756,73
28,3,464238.3809,74
28,3,426844.229,75
28,3,448726.292,76
28,3,317126.4412,77
28,3,380597.3201,78
28,3,346509.5488,79
28,3,272753.156,80
28,3,323288.5834,81
28,3,256116.9801,82
28,3,287916.7923,83
28,3,272295.4871,84
28,3,239025.03,85
28,3,251640.8615,86
28,3,242478.5725,87
28,3,250748.2742,88
28,3,239785.9055,89
28,3,230813.8404,90
29,3,6.11E+11,1
29,3,1.40E+11,2
29,3,35736125179,3
29,3,12173607541,4
29,3,8371448386,5
29,3,3881206203,6
29,3,2354009889,7
29,3,2313571608,8
29,3,1160523025,9
29,3,1008093659,10
29,3,614207077.5,11
29,3,519438700.5,12
29,3,432886197.8,13
29,3,307860861.1,14
29,3,231330807.1,15
29,3,209301449,16
29,3,156705560.5,17
29,3,116584086.3,18
29,3,109239964.7,19
29,3,78193497.36,20
29,3,78564191.4,21
29,3,65196195.92,22
29,3,52841396.31,23
29,3,36305635.54,24
29,3,46495366.99,25
29,3,25706788.24,26
29,3,29742941.64,27
29,3,25514358.8,28
29,3,19916837.52,29
29,3,22242963.01,30
29,3,17020618.48,31
29,3,14447782.06,32
29,3,12123671.77,33
29,3,10962665.76,34
29,3,9613401.489,35
29,3,8449551.638,36
29,3,7804477.005,37
29,3,6512563.318,38
29,3,5845668.614,39
29,3,5315646.347,40
29,3,4370055.29,41
29,3,4907432.73,42
29,3,3723845.152,43
29,3,4425933.415,44
29,3,3617209.314,45
29,3,3407104.596,46
29,3,3167933.884,47
29,3,3121962.215,48
29,3,2472483.481,49
29,3,2462520.518,50
29,3,2262592.646,51
29,3,1983772.555,52
29,3,2566794.391,53
29,3,2233991.866,54
29,3,2063156.702,55
29,3,2240416.062,56
29,3,1555143.831,57
29,3,1737490.644,58
29,3,1210229.914,59
29,3,1342843.192,60
29,3,1243452.275,61
29,3,1105097.686,62
29,3,1423463.44,63
29,3,1128545.592,64
29,3,1241778.926,65
29,3,1102390.326,66
29,3,976900.1246,67
29,3,926005.337,68
29,3,872669.678,69
29,3,834947.5486,70
29,3,794497.8359,71
29,3,672988.064,72
29,3,815089.2557,73
29,3,605256.5358,74
29,3,644042.8738,75
29,3,584522.2982,76
29,3,589993.9406,77
29,3,540386.8079,78
29,3,523374.3189,79
29,3,513496.7163,80
29,3,456181.6875,81
29,3,447364.5851,82
29,3,411141.3619,83
29,3,454327.1764,84
29,3,387038.1293,85
29,3,390731.2537,86
29,3,430143.6306,87
29,3,409931.1077,88
29,3,439445.2803,89
29,3,282954.0645,90
30,3,6.69E+11,1
30,3,2.76E+11,2
30,3,17167784215,3
30,3,24832509628,4
30,3,9583176684,5
30,3,4479094474,6
30,3,2757721557,7
30,3,3332151751,8
30,3,1515917313,9
30,3,1107135216,10
30,3,829796861.2,11
30,3,651478498.7,12
30,3,629539130.6,13
30,3,310212511.7,14
30,3,310020652.4,15
30,3,285125756.8,16
30,3,216689270.7,17
30,3,207586562.4,18
30,3,139199268.4,19
30,3,97991500.02,20
30,3,118319354.1,21
30,3,73941921.22,22
30,3,84117885.79,23
30,3,52327907.77,24
30,3,53285847.54,25
30,3,43698892.68,26
30,3,43904267.87,27
30,3,34744862.77,28
30,3,27119351.07,29
30,3,24889711.83,30
30,3,21441980.18,31
30,3,23523996.37,32
30,3,17166027.73,33
30,3,17311927.25,34
30,3,15929274.88,35
30,3,13126730.35,36
30,3,14003476.08,37
30,3,7872193.552,38
30,3,10241814.95,39
30,3,9743658.387,40
30,3,7965155.462,41
30,3,7724395.827,42
30,3,7544693.87,43
30,3,5277667.769,44
30,3,5351897.648,45
30,3,4902329.018,46
30,3,4832611.598,47
30,3,4697253.898,48
30,3,3885463.92,49
30,3,3259719.907,50
30,3,3621883.952,51
30,3,2910585.485,52
30,3,2546041.859,53
30,3,2679872.798,54
30,3,2454097.724,55
30,3,2483970.784,56
30,3,2294877.41,57
30,3,2143409.991,58
30,3,2108648.655,59
30,3,1698757.088,60
30,3,1768255.216,61
30,3,1669191.805,62
30,3,1482183.333,63
30,3,1350725.867,64
30,3,1370400.268,65
30,3,1275207.015,66
30,3,1268915.707,67
30,3,1269488.197,68
30,3,988262.0174,69
30,3,1126856.897,70
30,3,989245.1065,71
30,3,917496.4845,72
30,3,936693.2919,73
30,3,958927.549,74
30,3,826446.4699,75
30,3,836427.948,76
30,3,727596.9438,77
30,3,656116.6387,78
30,3,626479.9608,79
30,3,596942.5391,80
30,3,607223.1802,81
30,3,486972.2654,82
30,3,423537.4897,83
30,3,434992.0715,84
30,3,424338.7371,85
30,3,397894.7234,86
30,3,419381.2753,87
30,3,375783.3358,88
30,3,391932.7056,89
30,3,379463.8664,90
31,3,1.42E+11,1
31,3,21043974679,2
31,3,6317274795,3
31,3,4186164064,4
31,3,2104807601,5
31,3,1612930367,6
31,3,1540056725,7
31,3,964875579.5,8
31,3,855245509.9,9
31,3,391018652.1,10
31,3,432870951.5,11
31,3,337621241,12
31,3,241550886.1,13
31,3,190262418,14
31,3,148926799.7,15
31,3,93788897.01,16
31,3,123760077.6,17
31,3,97319051.16,18
31,3,70061198.15,19
31,3,63552642.22,20
31,3,63369708.06,21
31,3,46890154.82,22
31,3,60837389.52,23
31,3,66967134.25,24
31,3,51173617.15,25
31,3,34272554.19,26
31,3,35951244.99,27
31,3,28756886.83,28
31,3,26256699.09,29
31,3,24388659.1,30
31,3,26918579.03,31
31,3,17763386.09,32
31,3,16233753.88,33
31,3,15481231.19,34
31,3,14976961.77,35
31,3,14156652.99,36
31,3,14449525.41,37
31,3,10501545.03,38
31,3,9557163.964,39
31,3,11428988.02,40
31,3,9414226.233,41
31,3,8196863.789,42
31,3,7286958.651,43
31,3,6480509.268,44
31,3,8376630.508,45
31,3,6805634.466,46
31,3,6118257.371,47
31,3,6049404.332,48
31,3,4920341.823,49
31,3,5436430.636,50
31,3,5835331.941,51
31,3,5064894.149,52
31,3,3686198.117,53
31,3,3926482.985,54
31,3,4071458.439,55
31,3,3209415.933,56
31,3,3651300.044,57
31,3,2716063.929,58
31,3,2745581.414,59
31,3,2301083.283,60
31,3,2195542.508,61
31,3,2185378.558,62
31,3,2056151.345,63
31,3,2248695.331,64
31,3,2152663.597,65
31,3,1932664.477,66
31,3,1442718.858,67
31,3,1627970.388,68
31,3,1322237.923,69
31,3,1430646.036,70
31,3,1513835.019,71
31,3,1240840.839,72
31,3,1111890.332,73
31,3,1008565.555,74
31,3,1121835.02,75
31,3,905995.4942,76
31,3,859218.6825,77
31,3,922884.0983,78
31,3,769904.3787,79
31,3,663018.8545,80
31,3,640000.7389,81
31,3,683927.8232,82
31,3,685297.1406,83
31,3,776625.0764,84
31,3,651218.2069,85
31,3,544705.6923,86
31,3,628606.6342,87
31,3,672698.2378,88
31,3,678204.5252,89
31,3,545852.3909,90
32,3,4.91E+11,1
32,3,1.35E+11,2
32,3,54536423399,3
32,3,15934904991,4
32,3,4203990176,5
32,3,3614085586,6
32,3,3841868637,7
32,3,2650317529,8
32,3,1901094479,9
32,3,793540997.3,10
32,3,689982264.8,11
32,3,669598375.5,12
32,3,643868747.3,13
32,3,335566808.6,14
32,3,323559672.1,15
32,3,246692244.3,16
32,3,179561481.9,17
32,3,127922910.7,18
32,3,119063400.5,19
32,3,93137090.38,20
32,3,92435305.8,21
32,3,59715547.38,22
32,3,66078536.84,23
32,3,52069327.14,24
32,3,43782221.69,25
32,3,45712260.37,26
32,3,36767387.94,27
32,3,28578023.05,28
32,3,27653012.3,29
32,3,19917990.99,30
32,3,16139781.26,31
32,3,14278869.51,32
32,3,13402645.06,33
32,3,15740134.46,34
32,3,13477943.26,35
32,3,11845154.46,36
32,3,12055282.14,37
32,3,8311144.092,38
32,3,9566473.168,39
32,3,7046243.249,40
32,3,6139740.316,41
32,3,4782675.007,42
32,3,5585305.427,43
32,3,5356257.355,44
32,3,4688278.484,45
32,3,4686448.128,46
32,3,4708923.335,47
32,3,3899370.895,48
32,3,4032060.713,49
32,3,3612692.108,50
32,3,3028010.075,51
32,3,2768818.659,52
32,3,2760105.217,53
32,3,2610784.196,54
32,3,1969145.17,55
32,3,2394358.458,56
32,3,2398615.093,57
32,3,2298025.839,58
32,3,2053293.078,59
32,3,1887078.3,60
32,3,1491871.252,61
32,3,1390685.183,62
32,3,1261927.809,63
32,3,1359599.113,64
32,3,1123993.736,65
32,3,1064813.552,66
32,3,1037246.555,67
32,3,870554.1538,68
32,3,911611.8947,69
32,3,889707.1134,70
32,3,847507.0659,71
32,3,763913.7732,72
32,3,777536.6124,73
32,3,630091.175,74
32,3,571552.2781,75
32,3,556851.2802,76
32,3,574185.7407,77
32,3,420632.7735,78
32,3,392650.2849,79
32,3,403315.2815,80
32,3,369279.0759,81
32,3,361602.9013,82
32,3,403755.9718,83
32,3,398484.4494,84
32,3,314675.1493,85
32,3,389335.4896,86
32,3,333550.0341,87
32,3,337108.7801,88
32,3,307618.2414,89
32,3,321816.7788,90
33,3,8.74E+11,1
33,3,1.38E+11,2
33,3,40347333465,3
33,3,18059530651,4
33,3,18443681580,5
33,3,5234151725,6
33,3,4801735426,7
33,3,2872536032,8
33,3,2256316676,9
33,3,1519223283,10
33,3,985609352.2,11
33,3,872353245.5,12
33,3,553536474.3,13
33,3,513506262.9,14
33,3,395346199.2,15
33,3,324164472.8,16
33,3,214693723.8,17
33,3,257755848.4,18
33,3,183987378.2,19
33,3,161295371.9,20
33,3,103723829.1,21
33,3,107941517.1,22
33,3,89534918.23,23
33,3,92996267.38,24
33,3,81073250.98,25
33,3,55715007.8,26
33,3,54085032.78,27
33,3,40902915.71,28
33,3,44169296.67,29
33,3,36201988.77,30
33,3,33041883.94,31
33,3,25889246.51,32
33,3,24844228.7,33
33,3,21270775.93,34
33,3,21508401.74,35
33,3,15033468.76,36
33,3,15968422.81,37
33,3,16040169.34,38
33,3,12179709.01,39
33,3,9695726.813,40
33,3,8804485.235,41
33,3,9627657.154,42
33,3,9692918.927,43
33,3,8994560.185,44
33,3,7171445.761,45
33,3,6773476.493,46
33,3,5989246.958,47
33,3,5758860.39,48
33,3,5493620.466,49
33,3,4427033.232,50
33,3,4557822.602,51
33,3,3924299.717,52
33,3,3987631.123,53
33,3,3420887.995,54
33,3,3537092.413,55
33,3,3718401.283,56
33,3,2701702.306,57
33,3,2674617.653,58
33,3,2670877.382,59
33,3,2064882.977,60
33,3,1964468.497,61
33,3,2087147.773,62
33,3,2014851.555,63
33,3,1682940.956,64
33,3,1327333.338,65
33,3,1473471.212,66
33,3,1412586.49,67
33,3,1385278.751,68
33,3,1301599.007,69
33,3,1122403.137,70
33,3,1052177.372,71
33,3,1008888.079,72
33,3,866000.9458,73
33,3,881809.1751,74
33,3,823930.7397,75
33,3,719531.6647,76
33,3,689538.7011,77
33,3,629706.216,78
33,3,551872.0143,79
33,3,483283.4335,80
33,3,526873.6667,81
33,3,432906.0018,82
33,3,458385.5723,83
33,3,394970.8911,84
33,3,357510.7873,85
33,3,356179.0876,86
33,3,347994.2087,87
33,3,343093.9269,88
33,3,303055.0838,89
33,3,258247.2,90
34,3,4.21E+11,1
34,3,46367886166,2
34,3,71836619448,3
34,3,14158795090,4
34,3,3861032385,5
34,3,3129484456,6
34,3,1882107624,7
34,3,1711623867,8
34,3,1057127642,9
34,3,535073685.4,10
34,3,425680048.3,11
34,3,283686686.8,12
34,3,310070632.2,13
34,3,210032070.4,14
34,3,160963229.5,15
34,3,105102007,16
34,3,108641659.1,17
34,3,96504286.5,18
34,3,81256004.34,19
34,3,63135336.16,20
34,3,55961542.28,21
34,3,43765880.41,22
34,3,40500499.77,23
34,3,36480959.53,24
34,3,32890644.84,25
34,3,26582703.31,26
34,3,24570884.77,27
34,3,20080877.7,28
34,3,17750752.94,29
34,3,18178381.64,30
34,3,15034597.78,31
34,3,13506210.82,32
34,3,12797715.35,33
34,3,11274155.42,34
34,3,11090556.6,35
34,3,8340337.521,36
34,3,7659333.885,37
34,3,7572696.227,38
34,3,7600581.399,39
34,3,6494325.96,40
34,3,5203331.335,41
34,3,5170792.31,42
34,3,5248318.093,43
34,3,5129021.949,44
34,3,4196104.443,45
34,3,3802609.549,46
34,3,3990296.068,47
34,3,3444331.475,48
34,3,3006611.535,49
34,3,2802021.484,50
34,3,2711757.895,51
34,3,2758462.101,52
34,3,2403941.009,53
34,3,2277430.519,54
34,3,1982838.155,55
34,3,1818654.751,56
34,3,2008929.618,57
34,3,1809902.982,58
34,3,1713662.765,59
34,3,1538640.668,60
34,3,1345578.114,61
34,3,1436556.687,62
34,3,1219817.39,63
34,3,1207171.09,64
34,3,1110868.166,65
34,3,1029156.115,66
34,3,933992.6265,67
34,3,885630.0196,68
34,3,926143.6427,69
34,3,912354.2271,70
34,3,817369.8368,71
34,3,764391.9815,72
34,3,759234.4835,73
34,3,785742.2939,74
34,3,661074.2009,75
34,3,651826.3294,76
34,3,600220.1687,77
34,3,571862.0978,78
34,3,540951.5685,79
34,3,532463.7843,80
34,3,573370.1001,81
34,3,468273.3088,82
34,3,468146.9825,83
34,3,474734.6119,84
34,3,409444.6001,85
34,3,423882.2566,86
34,3,411329.5414,87
34,3,407253.2827,88
34,3,375698.2611,89
34,3,342451.5615,90
35,3,1.95E+11,1
35,3,4406372297,2
35,3,11607626762,3
35,3,4033373336,4
35,3,2772607986,5
35,3,1028805204,6
35,3,455515954.8,7
35,3,347899280.9,8
35,3,325810842.6,9
35,3,254243050.4,10
35,3,208514093.7,11
35,3,150631673.7,12
35,3,86996170.25,13
35,3,63643909,14
35,3,52827397.59,15
35,3,61449524.15,16
35,3,38340203.69,17
35,3,42036659.47,18
35,3,24168982.26,19
35,3,23757429.02,20
35,3,18951936.01,21
35,3,17004466.97,22
35,3,19033959.74,23
35,3,16974178.95,24
35,3,12592361.52,25
35,3,13833190.66,26
35,3,15076490.45,27
35,3,11507942.44,28
35,3,11024970.27,29
35,3,10662417.84,30
35,3,11892580.81,31
35,3,8847086.825,32
35,3,7998412.384,33
35,3,7711959.946,34
35,3,8197339.651,35
35,3,8795526.879,36
35,3,7882550.245,37
35,3,7674553.48,38
35,3,7070173.146,39
35,3,6606029.259,40
35,3,5343858.476,41
35,3,5158952.995,42
35,3,5655106.831,43
35,3,5569342.565,44
35,3,6275312.947,45
35,3,6268893.26,46
35,3,6766152.777,47
35,3,5963980.989,48
35,3,5560879.599,49
35,3,4838194.137,50
35,3,4222064.906,51
35,3,3521308.306,52
35,3,2942269.558,53
35,3,2912981.89,54
35,3,3196189.53,55
35,3,3263405,56
35,3,3114313.893,57
35,3,2918326.719,58
35,3,2634014.762,59
35,3,2086073.463,60
35,3,1964726.629,61
35,3,2154619.56,62
35,3,1955737.303,63
35,3,1804185.689,64
35,3,1814209.935,65
35,3,1798385.618,66
35,3,1656587.914,67
35,3,1390762.333,68
35,3,1105324.754,69
35,3,1128524.062,70
35,3,1123687.741,71
35,3,1181987.711,72
35,3,1143998.189,73
35,3,1047657.428,74
35,3,916637.7303,75
35,3,849657.8261,76
35,3,637732.3977,77
35,3,658288.7791,78
35,3,719925.3965,79
35,3,732525.8277,80
35,3,729474.6954,81
35,3,548422.1616,82
35,3,535077.0477,83
35,3,588754.9557,84
35,3,593706.604,85
35,3,584095.1067,86
35,3,557555.5096,87
35,3,464953.2588,88
35,3,403531.7761,89
35,3,403720.2488,90
36,3,3.38E+11,1
36,3,37502943101,2
36,3,8035123481,3
36,3,8613848425,4
36,3,6537872460,5
36,3,9648132667,6
36,3,5592400213,7
36,3,1443954163,8
36,3,976407324.1,9
36,3,986572242.1,10
36,3,604504089.1,11
36,3,569562414.4,12
36,3,378112893.9,13
36,3,353232304.7,14
36,3,246470436.8,15
36,3,186120465.5,16
36,3,129639053.1,17
36,3,119222983.4,18
36,3,112684620.8,19
36,3,80096155.47,20
36,3,81657994.1,21
36,3,52964001.78,22
36,3,55998101.49,23
36,3,51570469.63,24
36,3,40191195.54,25
36,3,37044320.28,26
36,3,25316944.92,27
36,3,28802926.06,28
36,3,27442488.62,29
36,3,22711141.72,30
36,3,24806181.54,31
36,3,21013592.87,32
36,3,18063013.75,33
36,3,16813554.23,34
36,3,13941347.81,35
36,3,12906126.21,36
36,3,11281702.8,37
36,3,9557611.437,38
36,3,8971121.962,39
36,3,7203764.539,40
36,3,9921428.141,41
36,3,6218736.321,42
36,3,7207905.867,43
36,3,6038019.536,44
36,3,6486944.827,45
36,3,6513475.705,46
36,3,6066238.219,47
36,3,6060935.043,48
36,3,5133271.909,49
36,3,4302422.734,50
36,3,3773723.577,51
36,3,3914890.17,52
36,3,3724833.956,53
36,3,4352020.69,54
36,3,3245074.01,55
36,3,3374091.979,56
36,3,3204233.168,57
36,3,2774772.74,58
36,3,2868123.962,59
36,3,2677955.195,60
36,3,2408221.602,61
36,3,1673720.133,62
36,3,1999524.898,63
36,3,1703349.665,64
36,3,1889817.943,65
36,3,1299743.964,66
36,3,1364142.154,67
36,3,1693739.17,68
36,3,1496588.219,69
36,3,1358560.146,70
36,3,1133581.65,71
36,3,939812.4289,72
36,3,1068164.148,73
36,3,1115418.268,74
36,3,1047720.444,75
36,3,1039592.693,76
36,3,886374.8164,77
36,3,835777.9396,78
36,3,689539.1253,79
36,3,609686.4657,80
36,3,600453.9953,81
36,3,686007.7702,82
36,3,751387.1044,83
36,3,623417.725,84
36,3,661710.651,85
36,3,575501.9249,86
36,3,503135.4639,87
36,3,554129.5,88
36,3,446924.5249,89
36,3,435473.6495,90
37,3,5.02E+11,1
37,3,32603026958,2
37,3,21149226517,3
37,3,6968098935,4
37,3,5266380118,5
37,3,3128891797,6
37,3,1631144879,7
37,3,1346628158,8
37,3,1117865099,9
37,3,725242709.5,10
37,3,436619601.9,11
37,3,364770713,12
37,3,344277921.3,13
37,3,251071405.8,14
37,3,159626914.1,15
37,3,162562406.9,16
37,3,129692256.1,17
37,3,99409719.72,18
37,3,63876092.27,19
37,3,89588156.17,20
37,3,51553312.12,21
37,3,56594460.14,22
37,3,43330400.68,23
37,3,40497269.07,24
37,3,34329421.99,25
37,3,32661305.35,26
37,3,25201032.5,27
37,3,21909078.84,28
37,3,20817902.64,29
37,3,19138277.67,30
37,3,15218700.15,31
37,3,15277737.81,32
37,3,13548205.48,33
37,3,11269296.15,34
37,3,10605915.35,35
37,3,10632273.79,36
37,3,6358746.295,37
37,3,8112799.078,38
37,3,7044859.595,39
37,3,7835088.756,40
37,3,5659707.119,41
37,3,5630860.037,42
37,3,4809658.292,43
37,3,4433340.361,44
37,3,3995373.68,45
37,3,4289631.107,46
37,3,3470469.816,47
37,3,3140373.042,48
37,3,3286017.503,49
37,3,3096360.294,50
37,3,3015197.153,51
37,3,2339185.98,52
37,3,2565534.256,53
37,3,2335645.152,54
37,3,2485241.024,55
37,3,2140718.248,56
37,3,1988058.248,57
37,3,1566537.737,58
37,3,1776297.999,59
37,3,1625959.195,60
37,3,1794981.08,61
37,3,1466167.85,62
37,3,1555730.652,63
37,3,1409664.696,64
37,3,1347501.048,65
37,3,1109775.151,66
37,3,1111627.782,67
37,3,1170323.9,68
37,3,933140.179,69
37,3,959896.2762,70
37,3,887076.2767,71
37,3,844116.043,72
37,3,868997.1414,73
37,3,765825.3598,74
37,3,777352.9961,75
37,3,668058.9338,76
37,3,608880.746,77
37,3,626647.0196,78
37,3,634165.1541,79
37,3,613238.4655,80
37,3,553144.4989,81
37,3,533151.9963,82
37,3,540311.5241,83
37,3,476403.4106,84
37,3,455728.2521,85
37,3,481616.4836,86
37,3,521646.8024,87
37,3,467853.4609,88
37,3,459130.1201,89
37,3,387472.7216,90
38,3,4.81E+11,1
38,3,1.14E+11,2
38,3,25999028072,3
38,3,9183993851,4
38,3,7278632917,5
38,3,3818577536,6
38,3,3472754193,7
38,3,1659830883,8
38,3,1499192673,9
38,3,1139530772,10
38,3,714071429.1,11
38,3,598701523.9,12
38,3,436365812.5,13
38,3,334060935.2,14
38,3,247571960.9,15
38,3,195760448.9,16
38,3,215421802.5,17
38,3,162393495.3,18
38,3,101666884.5,19
38,3,131445670.4,20
38,3,105050424.5,21
38,3,73604950.59,22
38,3,68056458.47,23
38,3,55840088.95,24
38,3,46346598.19,25
38,3,41714585.51,26
38,3,39293264.28,27
38,3,33005118.39,28
38,3,27220571.42,29
38,3,26839413.74,30
38,3,27498694.82,31
38,3,22552191.79,32
38,3,18939747.8,33
38,3,18149835.92,34
38,3,16789234.21,35
38,3,13774439.33,36
38,3,11283299.94,37
38,3,11855374.58,38
38,3,10337655.39,39
38,3,10671986.61,40
38,3,8318201.031,41
38,3,8420609.931,42
38,3,7138282.528,43
38,3,7252938.773,44
38,3,5300503.203,45
38,3,4743831.896,46
38,3,4924259.774,47
38,3,3908664.27,48
38,3,3950181.1,49
38,3,3550782.065,50
38,3,3492804.386,51
38,3,3220184.672,52
38,3,3030079.439,53
38,3,2459505.684,54
38,3,2403400.486,55
38,3,2078592.319,56
38,3,2144489.715,57
38,3,1903977.445,58
38,3,2048699.126,59
38,3,1808147.475,60
38,3,1450063.054,61
38,3,1439993.465,62
38,3,1659802.494,63
38,3,1293803.203,64
38,3,1135402.098,65
38,3,1183624.191,66
38,3,956648.5072,67
38,3,875468.6315,68
38,3,1060817.079,69
38,3,789556.3669,70
38,3,781336.0259,71
38,3,672599.3499,72
38,3,574140.5775,73
38,3,532923.9395,74
38,3,571235.9866,75
38,3,577363.9791,76
38,3,455834.3968,77
38,3,476345.8658,78
38,3,484185.0649,79
38,3,513346.2995,80
38,3,449687.0848,81
38,3,451110.7768,82
38,3,411252.9242,83
38,3,336227.1984,84
38,3,397001.6489,85
38,3,357974.9165,86
38,3,302578.5494,87
38,3,347934.4599,88
38,3,331678.0157,89
38,3,326034.4157,90
39,3,4.46E+11,1
39,3,88594515722,2
39,3,9620115063,3
39,3,3964416651,4
39,3,8875277595,5
39,3,2539765731,6
39,3,2490497543,7
39,3,1344187314,8
39,3,1053151649,9
39,3,513564567.5,10
39,3,500863350.2,11
39,3,328540210.4,12
39,3,388026768.4,13
39,3,241818932.4,14
39,3,200597354.2,15
39,3,201269297.7,16
39,3,147625835.1,17
39,3,131641501.1,18
39,3,111381829,19
39,3,98607405.58,20
39,3,86243040.47,21
39,3,96295059.2,22
39,3,65188386.93,23
39,3,60078481.16,24
39,3,62588635.06,25
39,3,51280035.09,26
39,3,40789554.06,27
39,3,33818091.57,28
39,3,37760134.52,29
39,3,29103855.26,30
39,3,28697595.44,31
39,3,20283459.61,32
39,3,21108664.16,33
39,3,25030096.34,34
39,3,23899144.16,35
39,3,18919446.02,36
39,3,17316029.16,37
39,3,15961305.82,38
39,3,15354333.94,39
39,3,14096070.14,40
39,3,13390006.38,41
39,3,13851363.71,42
39,3,12046006.07,43
39,3,10638336.82,44
39,3,9343236.258,45
39,3,8684832.435,46
39,3,7776617.883,47
39,3,7765110.21,48
39,3,7040966.22,49
39,3,7630563.787,50
39,3,7599172.998,51
39,3,6838283.591,52
39,3,6596799.643,53
39,3,6059290.829,54
39,3,5838168.853,55
39,3,4890587.7,56
39,3,4573107.067,57
39,3,4496753.234,58
39,3,3573530.615,59
39,3,3815025.081,60
39,3,3677874.739,61
39,3,2833999.179,62
39,3,2570330.559,63
39,3,2576129.011,64
39,3,2337908.231,65
39,3,2404009.539,66
39,3,2504691.843,67
39,3,2055715.768,68
39,3,2249547.606,69
39,3,2367687.71,70
39,3,1854866.887,71
39,3,1761274.985,72
39,3,1827426.209,73
39,3,1855568.415,74
39,3,1664488.237,75
39,3,1484042.134,76
39,3,1334614.84,77
39,3,1412430.113,78
39,3,1227836.806,79
39,3,1081126.701,80
39,3,1052580.36,81
39,3,982900.2347,82
39,3,1015626.848,83
39,3,1127287.662,84
39,3,1051664.01,85
39,3,884124.2446,86
39,3,849980.1758,87
39,3,799712.2483,88
39,3,788781.4284,89
39,3,820303.8557,90
40,3,2.45E+11,1
40,3,1.11E+11,2
40,3,34128552453,3
40,3,8224820161,4
40,3,11389568491,5
40,3,4283447797,6
