Subject,Trial,Category,Image,Valence,Arousal,IMidx
28,42,1,face014.png,3,5,14
28,5,1,face015.png,2,7,15
28,45,1,face016.png,3,5,16
28,60,1,face017.png,3,6,17
28,49,1,face018.png,4,6,18
28,6,1,face019.png,4,6,19
28,38,1,face020.png,6,4,20
28,48,2,flower001.png,8,6,21
28,31,2,flower002.png,7,5,22
28,51,2,flower003.png,6,5,23
28,53,2,flower004.png,6,5,24
28,29,2,flower005.png,7,6,25
28,14,2,flower006.png,6,4,26
28,8,2,flower007.png,6,4,27
28,57,2,flower008.png,7,5,28
28,20,2,flower009.png,6,5,29
28,41,2,flower010.png,6,4,30
28,9,2,flower011.png,7,4,31
28,52,2,flower012.png,8,4,32
28,47,2,flower013.png,7,5,33
28,56,2,flower014.png,8,5,34
28,16,2,flower015.png,6,5,35
28,44,2,flower016.png,8,5,36
28,34,2,flower017.png,7,7,37
28,18,2,flower018.png,8,4,38
28,28,2,flower019.png,8,5,39
28,15,2,flower020.png,8,5,40
28,39,3,snake001.png,6,5,41
28,22,3,snake002.png,5,5,42
28,21,3,snake003.png,6,6,43
28,27,3,snake004.png,5,4,44
28,46,3,snake005.png,5,5,45
28,37,3,snake006.png,5,2,46
28,40,3,snake007.png,5,5,47
28,17,3,snake008.png,7,4,48
28,11,3,snake009.png,7,4,49
28,3,3,snake010.png,5,7,50
28,30,3,snake011.png,5,3,51
28,26,3,snake012.png,5,2,52
28,13,3,snake013.png,5,5,53
28,19,3,snake014.png,7,4,54
28,32,3,snake015.png,5,5,55
28,12,3,snake016.png,7,2,56
28,36,3,snake017.png,5,3,57
28,1,3,snake018.png,5,1,58
28,4,3,snake019.png,7,5,59
28,25,3,snake020.png,5,2,60
29,15,1,face001.png,3,6,1
29,17,1,face002.png,4,6,2
29,1,1,face003.png,2,8,3
29,51,1,face004.png,2,8,4
29,54,1,face005.png,3,7,5
29,41,1,face006.png,2,8,6
29,30,1,face007.png,3,7,7
29,57,1,face008.png,2,9,8
29,56,1,face009.png,2,8,9
29,39,1,face010.png,4,6,10
29,44,1,face011.png,3,7,11
29,29,1,face012.png,3,7,12
29,12,1,face013.png,2,8,13
29,6,1,face014.png,2,7,14
29,28,1,face015.png,4,6,15
29,33,1,face016.png,3,7,16
29,34,1,face017.png,3,8,17
29,21,1,face018.png,2,7,18
29,32,1,face019.png,3,8,19
29,20,1,face020.png,2,8,20
29,22,2,flower001.png,7,7,21
29,16,2,flower002.png,6,6,22
29,59,2,flower003.png,6,5,23
29,60,2,flower004.png,8,8,24
29,58,2,flower005.png,6,6,25
29,43,2,flower006.png,6,5,26
29,4,2,flower007.png,5,5,27
29,18,2,flower008.png,8,8,28
29,8,2,flower009.png,6,5,29
29,24,2,flower010.png,8,7,30
29,53,2,flower011.png,5,6,31
29,19,2,flower012.png,7,7,32
29,38,2,flower013.png,7,6,33
29,50,2,flower014.png,8,8,34
29,27,2,flower015.png,7,7,35
29,5,2,flower016.png,4,6,36
29,35,2,flower017.png,7,7,37
29,45,2,flower018.png,8,7,38
29,55,2,flower019.png,7,8,39
29,14,2,flower020.png,6,7,40
29,3,3,snake001.png,4,6,41
29,13,3,snake002.png,4,6,42
29,9,3,snake003.png,4,6,43
29,49,3,snake004.png,5,5,44
29,25,3,snake005.png,4,5,45
29,42,3,snake006.png,4,7,46
29,7,3,snake007.png,6,6,47
29,2,3,snake008.png,6,5,48
29,10,3,snake009.png,4,6,49
29,48,3,snake010.png,4,7,50
29,37,3,snake011.png,4,6,51
29,52,3,snake012.png,4,6,52
29,46,3,snake013.png,5,5,53
29,26,3,snake014.png,3,7,54
29,31,3,snake015.png,6,4,55
29,11,3,snake016.png,3,7,56
29,36,3,snake017.png,6,6,57
29,23,3,snake018.png,4,7,58
29,40,3,snake019.png,3,6,59
29,47,3,snake020.png,4,7,60
30,33,1,face001.png,3,3,1
30,18,1,face002.png,1,9,2
30,39,1,face003.png,2,6,3
30,28,1,face004.png,2,6,4
30,41,1,face005.png,3,5,5
30,26,1,face006.png,2,7,6
30,5,1,face007.png,1,9,7
30,59,1,face008.png,1,8,8
30,4,1,face009.png,2,7,9
30,23,1,face010.png,3,5,10
30,48,1,face011.png,4,3,11
30,10,1,face012.png,3,2,12
30,1,1,face013.png,3,4,13
30,47,1,face014.png,3,5,14
30,27,1,face015.png,3,5,15
30,35,1,face016.png,3,7,16
30,60,1,face017.png,1,9,17
30,19,1,face018.png,1,8,18
30,8,1,face019.png,1,9,19
30,42,1,face020.png,1,6,20
30,32,2,flower001.png,5,5,21
30,56,2,flower002.png,9,9,22
30,9,2,flower003.png,8,7,23
30,13,2,flower004.png,8,6,24
30,2,2,flower005.png,7,6,25
30,17,2,flower006.png,5,8,26
30,46,2,flower007.png,8,8,27
30,3,2,flower008.png,8,8,28
30,29,2,flower009.png,5,7,29
30,57,2,flower010.png,9,9,30
30,22,2,flower011.png,6,6,31
30,51,2,flower012.png,7,6,32
30,20,2,flower013.png,8,8,33
30,25,2,flower014.png,6,7,34
30,11,2,flower015.png,8,7,35
30,55,2,flower016.png,9,9,36
30,38,2,flower017.png,6,5,37
30,31,2,flower018.png,6,5,38
30,43,2,flower019.png,9,9,39
30,21,2,flower020.png,9,9,40
30,6,3,snake001.png,2,8,41
30,12,3,snake002.png,4,5,42
30,40,3,snake003.png,4,6,43
30,24,3,snake004.png,3,4,44
30,30,3,snake005.png,4,5,45
30,37,3,snake006.png,4,5,46
30,45,3,snake007.png,1,4,47
30,54,3,snake008.png,1,8,48
30,34,3,snake009.png,4,3,49
30,15,3,snake010.png,3,5,50
30,7,3,snake011.png,1,9,51
30,16,3,snake012.png,2,5,52
30,49,3,snake013.png,3,5,53
30,36,3,snake014.png,3,6,54
30,50,3,snake015.png,4,3,55
30,44,3,snake016.png,3,5,56
30,53,3,snake017.png,3,4,57
30,14,3,snake018.png,1,7,58
30,52,3,snake019.png,1,7,59
30,58,3,snake020.png,2,4,60
31,8,1,face001.png,1,8,1
31,14,1,face002.png,3,8,2
31,32,1,face003.png,1,8,3
31,17,1,face004.png,1,9,4
31,41,1,face005.png,2,7,5
31,52,1,face006.png,1,1,6
31,6,1,face007.png,2,9,7
31,24,1,face008.png,1,9,8
31,49,1,face009.png,1,9,9
31,26,1,face010.png,4,7,10
31,30,1,face011.png,3,5,11
31,19,1,face012.png,1,9,12
31,1,1,face013.png,2,7,13
31,22,1,face014.png,2,7,14
31,59,1,face015.png,1,7,15
31,57,1,face016.png,1,8,16
31,44,1,face017.png,1,9,17
31,18,1,face018.png,1,9,18
31,39,1,face019.png,1,8,19
31,16,1,face020.png,1,9,20
31,37,2,flower001.png,7,7,21
31,25,2,flower002.png,7,6,22
31,40,2,flower003.png,7,8,23
31,60,2,flower004.png,7,8,24
31,35,2,flower005.png,7,6,25
31,7,2,flower006.png,7,6,26
31,45,2,flower007.png,7,8,27
31,58,2,flower008.png,7,6,28
31,29,2,flower009.png,7,4,29
31,53,2,flower010.png,7,8,30
31,28,2,flower011.png,8,8,31
31,2,2,flower012.png,8,8,32
31,5,2,flower013.png,7,8,33
31,55,2,flower014.png,7,7,34
31,54,2,flower015.png,7,6,35
31,34,2,flower016.png,7,7,36
31,10,2,flower017.png,7,7,37
31,20,2,flower018.png,8,8,38
31,15,2,flower019.png,7,6,39
31,48,2,flower020.png,7,5,40
31,21,3,snake001.png,1,8,41
31,47,3,snake002.png,1,9,42
31,50,3,snake003.png,1,9,43
31,23,3,snake004.png,1,9,44
31,38,3,snake005.png,1,9,45
31,31,3,snake006.png,1,9,46
31,4,3,snake007.png,1,8,47
31,9,3,snake008.png,1,9,48
31,3,3,snake009.png,1,8,49
31,27,3,snake010.png,1,9,50
31,11,3,snake011.png,1,9,51
31,13,3,snake012.png,2,9,52
31,56,3,snake013.png,1,9,53
31,42,3,snake014.png,1,9,54
31,46,3,snake015.png,1,9,55
31,43,3,snake016.png,1,9,56
31,33,3,snake017.png,1,9,57
31,36,3,snake018.png,1,9,58
31,51,3,snake019.png,1,9,59
31,12,3,snake020.png,1,9,60
